Label	Tweet text
0	How the fuck do u come out of a commercial injury break w a delay of game ? #Redskins
0	#notcias #eu #europ How Santa Juncker can bring the gift of a healthier EU http://someurl
1	this is fun http://someurl
1	Irony died 1000 times during the climax of Sholay , when the police urged Thakur not to take the law into his HANDS . #Bollywood
1	Done to much again http://someurl
0	. @someuser is at her best when she reports frm ' on the field ' . Not that she is bad at studio but on field she is a true story teller .
1	Yay for knee machines ! http://someurl
0	@someuser So you condone murder for rude people ? | | File that under Nincompoop Update
0	#Minivan #Mom #Ebony #Wilkerson #Guilty #By #Reason #of #Insanity : #Judge : A Florida judge ruled Friday that ... http://someurl
0	@someuser long yeah . the director's cut will be longer ! : grinning_face_with_smiling_eyes : you need to see Penguins of Madagascar btw
0	Well today can go fuck itself .
1	I love working for an hour and not getting paid for it
1	I love when I wake up grumpy #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh
1	@someuser @someuser LFC worst start in 50 years and still above EFC ... that is funny ! ! ! #WishWeHadA28MilStriker
0	Are you kidding me this is unacceptable http://someurl
1	Well , my nmu computer just took a poop on me :/ hopefully it will start back up later .. #whatDoIExpect #NMUComputersAreTheBest : expressionless_face :: unamused_face :
1	It's been one year of off and on eye twitching . #SoFun
0	In case somebody breaks in our apartment : hocho :: dizzy_face : http://someurl
1	@someuser so ... still no response from @someuser #greatcustomerrelations
1	@someuser and among 8 of #duleepSingh children , none had one !
1	Dead supportive family I've got .
0	@someuser Saturday at 11:00 ? Damn ... there goes my secret news paraphernalia ... telling
0	@someuser @someuser yeah this happens to me every time I want to like a video :(
1	@someuser it could have happened to anyone . Your time will come , critics . Oops , apologies . A typical - loving #Brit .
1	Babysitting is what I like to do on a Saturday : unamused_face :
0	Hafeez's slider is TOO much of a mess . Bowling it from ' back-of-the-palm ' & that too at ~ 90kph require EXTENSION http://someurl
0	#MTVStars Justin Bieber | #net #fast
0	@someuser is it squirt or squat ?
0	How do I make more money now in my business ? Loral Langemeire's best seller The Millionaire Maker . Get your copy http://someurl
0	@someuser no u dnt hav to .. bt sme ppl do ... evn whn they do shit .. :-P
0	Blackpool today for an interview . the weather for the beach
0	@someuser @someuser You're familiar with Matt Bubsy , #then .
0	Dirgahayu my corps @someuser 16/12 / 1986 - 26/12 / 2014 : smiling_face_with_sunglasses :: musical_score :: clapping_hands_sign :: fisted_hand_sign :| just a corps , we ... ( w / Tari , eni , & 26 others ) [ pic ] — https://t.co/WCEHZZUmAX
0	Not this room please I don't want this
0	@someuser Please give me a Follow Back .
0	@someuser Be more narrow with that knife , you might just find the target to answer that . - Sarcastic .
0	I was trying to type parkside and it turned to paradise #coincidence # i #think
1	A woman wearing a t-shirt on @someuser that says " Act like a Lady " ..
1	Grandma's coming over , yay money . #lol #kidding
1	At one point i almost believed that the law of attraction was effective . !
1	@someuser yup gotta keep up with my " frantic party lifestyle " .
1	@someuser HOW DARE YOU HAVE FUN AS CHRISTIANS ! WE ARE SUPPOSED TO BE BORING AND HAVE ZERO FUN ! HORRIBLE CHRISTIANS ! LOL #MISFIT
0	I was watching birds fly during this photo . http://someurl
0	@someuser but if you feel like it's relevant don't worry about the word limit man , at least you're doing it
1	@someuser #eskom yup , service delivery is impeccable . diesel supply or cash flow problems ? Ineptitude
1	Sarcasm incoming : This weekend is going to be such a great time being grounded with nothing to do but homework , gunna have a blast !
0	@someuser I can't wait :) Enjoy your Christmas !
1	Glad to know my friends are supportive
1	@someuser sounds like the LA end of days !
1	Erasure by Percival Everett and Pym by Mat Johnson ... So there is black literature after the Black Arts Movement #ChangetheCanon
0	chicks be really pimping more then males these days #the #look #yallknowthatsnotcoolright ?
0	A very powerful statement by Rob Hustle on a growing crisis . #ICantBreathe https://t.co/AcKP9A6C57
0	@someuser I guess the picture will answer it . | Still , Answer 7 - Above and Beyond . | #QuiksilverGoesSupersonic http://someurl
0	@someuser #do #worry . They're Percey . @someuser got the same pair .
0	@someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser All the best 2015
1	: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels . #Statuesque = #Skinny #Look
0	@someuser @someuser What on earth does that mean " Cloud vs Mobile " ? It's Cloud-Mobile - or basically Client-Server 2.0
0	I would have never hired Trestman . RT @someuser : I would fire Trestman tonight .
1	When someone who is extremely selfish dramatically wonders why people are so selfish !
0	@someuser Thank you for staying Tom !
1	@someuser @someuser he's the detective ! ! ! lol #OrTypeCast
0	@someuser @someuser you drive a ferrari , right ? you being a beautiful clever woman ?
1	the wheels on the bus are broken down broken down broken down : smiling_face_with_smiling_eyes :: multiple_musical_notes : #fml #omwtothemet
1	Your cyber Monday sale got extended ? No fucking way ! #stfu
0	@someuser I'm getting to notifications though . I know we up but only by 10 . We playing bad ?
0	I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit :p edestrian :
0	@someuser dusty as usual : electric_plug : #redbucket http://someurl
0	@someuser @someuser sorry I forgot LMAO
1	MT Darth Vader is polling higher than all potential 2016 US presidential candidates http://someurl you surprised ?
1	@someuser @someuser @someuser @someuser @someuser Probably folks like #FullMcIntosh who don't buy games . #gamergate
1	@someuser @someuser @someuser Hahahahahahahhahaha ! I was some one and it happened to be ya ! !
0	The most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives ( adjustments )
0	alot-still not sussed out how yo keep in touch with peop ! e via twitterTwitterversary
1	Sure , let's go back to work on my day off after after just leaving four hours ago . Why not ? #fb
1	@someuser did your python tweeter send that ?
0	@someuser absolutely ! I have no life so that shouldn't be a hard thing to do . Haha
1	.. what a great start to my day
1	@someuser Thanks , that'll help loads
1	Russia says ruble crisis over as reserves dive , inflation climbs http://someurl via @someuser
1	@someuser Accusations on twitter shouldn't count , though I've heard tales of talk that it will replace the grad jury sys here
0	Thinking I should lock my phone away for the night : #ifyoudonthaveanythingnicetosaydontsayanythingatall
1	So , Matt and Natasha are having sex . #WhatASuprise #WhatElseIsNew
0	@someuser @someuser @someuser didn't you know that they removed the M16A3 because it was overpowered ? : O
1	@someuser Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in ? #psndown
1	@someuser Warwick Davis is more than twice the man Tony Blair is
0	In Scotland ( the little country that's attached to the north of England ) : flag_for_United_Kingdom :: snowflake : ️
1	Girls who put their area code in their instagram about me ... so clever ! #stupidsauce #mymomcoulddobetter
0	@someuser @someuser Progressive socialism & liberalism must push the victim hood idea in order to continue .
1	Cheers to another good day ...
0	#nuffsaid #stupidity #hadenough lols : face_with_tears_of_joy :: smiling_face_with_open_mouth : http://someurl
1	Oh this will end well . RT @someuser : Military-Style Tech Finds Way Into School District Safety Measures http://someurl
1	Oh how I missed middle school drama : ~ )
1	@someuser Sky News says " he died " like as if he dropped dead in hospital lol - real honest reporting
0	Togepi do shed their www.MonsterMMORPG . com #shell . fally by #MonsterMMORPG #bagon
1	So this week is just getting better and better : loudly_crying_face :
0	I ate too much ... meal , i'm not even done with desserts !
1	@someuser @someuser good old JK landing people in trouble again , ffs William i thought you were more savvy than that
0	@someuser halting heroine overdoses instantly ? How will the music and film industry block that one wonders ?
1	At last I can quit work and enjoy life lol http://someurl
1	Lol boy i just wanted a fuck not a relationship trying to sound like a hoe .
0	#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no #justinbeiber by grandtheftauto_five_troller http://someurl
1	Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha
1	amazing how many " americans " slag off capitalism , from the comfort of armchairs , sipping decaf , skinny , pumpkins spice lattes
1	Don't know about y'all but , I'm super excited to get out there clean off my car , shovel and deal with fools on the road . Oh yeah .
0	@someuser And this is a warmly ment from me to You ! :-)
0	@someuser @someuser The link says " The requested page could not be found . " | | Was the intentional ?
1	@someuser @someuser Really ? ! This is absolutely below the belt , especially towards Tom Boon ... #DeepRespect ...
1	@someuser @someuser well aren't you the brightest bulb in the chandelier ?
1	@someuser I know ...
1	Remember that one episode Santana wanted to be a dancer but then forgot about it altogether . Good times . Good times . #Glee
0	@someuser @someuser sounds like #Cubs won't have room for Lester battery mate David Ross .
1	Bruh . I just realized I'm wearing her shirt . The chick who dumped me . Lmfao
1	@someuser @someuser @someuser Oh wow your talking Skype ! Cool !
1	@someuser try having no internet for a month . Now I know how Ethiopians feel .
1	25 Historical Images That Normalize #Breastfeeding http://someurl via @someuser . We're so more tolerant now ...
0	@someuser : Two years ago i got binoculars from my parents cause I needed to look to the future , I was like cool : face_with_tears_of_joy :: face_with_tears_of_joy :: face_with_tears_of_joy : tweet of the year
1	Just watched how Pretzels were made . #interesinglife #whatamidoingwithmylife #longesthashtagnotneededbutYOLO
1	@someuser the lineup is full of goals and offensive intention #LFC
1	Love the trust i get from people : ok_hand_sign :
0	@someuser Fact we have a liberal school system . Yes I'm conservative.No that does not make me racist . ( before you accuse me of that )
